USGS,03228689,2024-05-21 16:15,EDT,16.2,A
USGS,03228689,2024-05-21 16:30,EDT,16.2,A
USGS,03228689,2024-05-21 16:45,EDT,16.2,A
USGS,03228689,2024-05-21 17:00,EDT,16.2,A
USGS,03228689,2024-05-21 17:15,EDT,16.2,A
USGS,03228689,2024-05-21 17:30,EDT,15.6,A
USGS,03228689,2024-05-21 17:45,EDT,15.6,A
USGS,03228689,2024-05-21 18:00,EDT,15.6,A
USGS,03228689,2024-05-21 18:15,EDT,15.6,A
USGS,03228689,2024-05-21 18:30,EDT,15.6,A
USGS,03228689,2024-05-21 18:45,EDT,15.6,A
USGS,03228689,2024-05-21 19:00,EDT,15.6,A
USGS,03228689,2024-05-21 19:15,EDT,15.6,A
USGS,03228689,2024-05-21 19:30,EDT,15.6,A
USGS,03228689,2024-05-21 19:45,EDT,15.6,A
USGS,03228689,2024-05-21 20:00,EDT,15.0,A
USGS,03228689,2024-05-21 20:15,EDT,15.0,A
USGS,03228689,2024-05-21 20:30,EDT,15.0,A
USGS,03228689,2024-05-21 20:45,EDT,15.0,A
USGS,03228689,2024-05-21 21:00,EDT,15.0,A
USGS,03228689,2024-05-21 21:15,EDT,15.0,A
USGS,03228689,2024-05-21 21:30,EDT,15.0,A
USGS,03228689,2024-05-21 21:45,EDT,15.0,A
USGS,03228689,2024-05-21 22:00,EDT,15.0,A
USGS,03228689,2024-05-21 22:15,EDT,15.0,A
USGS,03228689,2024-05-21 22:30,EDT,15.0,A
USGS,03228689,2024-05-21 22:45,EDT,15.0,A
USGS,03228689,2024-05-21 23:00,EDT,15.0,A
USGS,03228689,2024-05-21 23:15,EDT,15.0,A
USGS,03228689,2024-05-21 23:30,EDT,15.0,A
USGS,03228689,2024-05-21 23:45,EDT,15.0,A
USGS,03228689,2024-05-22 00:00,EDT,15.0,A
USGS,03228689,2024-05-22 00:15,EDT,15.0,A
USGS,03228689,2024-05-22 00:30,EDT,15.0,A
USGS,03228689,2024-05-22 00:45,EDT,15.0,A
USGS,03228689,2024-05-22 01:00,EDT,14.4,A
USGS,03228689,2024-05-22 01:15,EDT,14.4,A
USGS,03228689,2024-05-22 01:30,EDT,14.4,A
USGS,03228689,2024-05-22 01:45,EDT,14.4,A
USGS,03228689,2024-05-22 02:00,EDT,14.4,A
USGS,03228689,2024-05-22 02:15,EDT,14.4,A
USGS,03228689,2024-05-22 02:30,EDT,14.4,A
USGS,03228689,2024-05-22 02:45,EDT,14.4,A
USGS,03228689,2024-05-22 03:00,EDT,14.4,A
USGS,03228689,2024-05-22 03:15,EDT,14.4,A
USGS,03228689,2024-05-22 03:30,EDT,14.4,A
USGS,03228689,2024-05-22 03:45,EDT,14.4,A
USGS,03228689,2024-05-22 04:00,EDT,14.4,A
USGS,03228689,2024-05-22 04:15,EDT,14.4,A
USGS,03228689,2024-05-22 04:30,EDT,14.4,A
USGS,03228689,2024-05-22 04:45,EDT,14.4,A
USGS,03228689,2024-05-22 05:00,EDT,14.4,A
USGS,03228689,2024-05-22 05:15,EDT,14.4,A
USGS,03228689,2024-05-22 05:30,EDT,14.4,A
USGS,03228689,2024-05-22 05:45,EDT,14.4,A
USGS,03228689,2024-05-22 06:00,EDT,14.4,A
USGS,03228689,2024-05-22 06:15,EDT,14.4,A
USGS,03228689,2024-05-22 06:30,EDT,14.4,A
USGS,03228689,2024-05-22 06:45,EDT,14.4,A
USGS,03228689,2024-05-22 07:00,EDT,14.4,A
USGS,03228689,2024-05-22 07:15,EDT,14.4,A
USGS,03228689,2024-05-22 07:30,EDT,13.8,A
USGS,03228689,2024-05-22 07:45,EDT,13.8,A
USGS,03228689,2024-05-22 08:00,EDT,13.8,A
USGS,03228689,2024-05-22 08:15,EDT,13.8,A
USGS,03228689,2024-05-22 08:30,EDT,13.8,A
USGS,03228689,2024-05-22 08:45,EDT,13.8,A
USGS,03228689,2024-05-22 09:00,EDT,13.8,A
USGS,03228689,2024-05-22 09:15,EDT,13.8,A
USGS,03228689,2024-05-22 09:30,EDT,13.8,A
USGS,03228689,2024-05-22 09:45,EDT,13.8,A
USGS,03228689,2024-05-22 10:00,EDT,13.8,A
USGS,03228689,2024-05-22 10:15,EDT,14.4,A
USGS,03228689,2024-05-22 10:30,EDT,14.4,A
USGS,03228689,2024-05-22 10:45,EDT,14.4,A
USGS,03228689,2024-05-22 11:00,EDT,14.4,A
USGS,03228689,2024-05-22 11:15,EDT,13.8,A
USGS,03228689,2024-05-22 11:30,EDT,13.8,A
USGS,03228689,2024-05-22 11:45,EDT,14.4,A
USGS,03228689,2024-05-22 12:00,EDT,14.4,A
USGS,03228689,2024-05-22 12:15,EDT,14.4,A
USGS,03228689,2024-05-22 12:30,EDT,15.0,A
USGS,03228689,2024-05-22 12:45,EDT,14.4,A
USGS,03228689,2024-05-22 13:00,EDT,14.4,A
USGS,03228689,2024-05-22 13:15,EDT,14.4,A
USGS,03228689,2024-05-22 13:30,EDT,14.4,A
USGS,03228689,2024-05-22 13:45,EDT,14.4,A
USGS,03228689,2024-05-22 14:00,EDT,14.4,A
USGS,03228689,2024-05-22 14:15,EDT,14.4,A
USGS,03228689,2024-05-22 14:30,EDT,14.4,A
USGS,03228689,2024-05-22 14:45,EDT,14.4,A
USGS,03228689,2024-05-22 15:00,EDT,14.4,A
USGS,03228689,2024-05-22 15:15,EDT,14.4,A
USGS,03228689,2024-05-22 15:30,EDT,14.4,A
USGS,03228689,2024-05-22 15:45,EDT,14.4,A
USGS,03228689,2024-05-22 16:00,EDT,14.4,A
USGS,03228689,2024-05-22 16:15,EDT,14.4,A
USGS,03228689,2024-05-22 16:30,EDT,14.4,A
USGS,03228689,2024-05-22 16:45,EDT,14.4,A
USGS,03228689,2024-05-22 17:00,EDT,14.4,A
USGS,03228689,2024-05-22 17:15,EDT,14.4,A
USGS,03228689,2024-05-22 17:30,EDT,14.4,A
USGS,03228689,2024-05-22 17:45,EDT,14.4,A
USGS,03228689,2024-05-22 18:00,EDT,14.4,A
USGS,03228689,2024-05-22 18:15,EDT,14.4,A
USGS,03228689,2024-05-22 18:30,EDT,13.8,A
USGS,03228689,2024-05-22 18:45,EDT,13.8,A
USGS,03228689,2024-05-22 19:00,EDT,13.8,A
USGS,03228689,2024-05-22 19:15,EDT,13.8,A
USGS,03228689,2024-05-22 19:30,EDT,13.8,A
USGS,03228689,2024-05-22 19:45,EDT,13.8,A
USGS,03228689,2024-05-22 20:00,EDT,13.8,A
USGS,03228689,2024-05-22 20:15,EDT,13.8,A
USGS,03228689,2024-05-22 20:30,EDT,13.8,A
USGS,03228689,2024-05-22 20:45,EDT,13.8,A
USGS,03228689,2024-05-22 21:00,EDT,13.8,A
USGS,03228689,2024-05-22 21:15,EDT,13.8,A
USGS,03228689,2024-05-22 21:30,EDT,13.8,A
USGS,03228689,2024-05-22 21:45,EDT,13.8,A
USGS,03228689,2024-05-22 22:00,EDT,13.8,A
USGS,03228689,2024-05-22 22:15,EDT,13.8,A
USGS,03228689,2024-05-22 22:30,EDT,13.8,A
USGS,03228689,2024-05-22 22:45,EDT,13.8,A
USGS,03228689,2024-05-22 23:00,EDT,13.8,A
USGS,03228689,2024-05-22 23:15,EDT,13.8,A
USGS,03228689,2024-05-22 23:30,EDT,13.8,A
USGS,03228689,2024-05-22 23:45,EDT,13.8,A
USGS,03228689,2024-05-23 00:00,EDT,13.8,A
USGS,03228689,2024-05-23 00:15,EDT,13.8,A
USGS,03228689,2024-05-23 00:30,EDT,13.8,A
USGS,03228689,2024-05-23 00:45,EDT,13.8,A
USGS,03228689,2024-05-23 01:00,EDT,13.8,A
USGS,03228689,2024-05-23 01:15,EDT,13.8,A
USGS,03228689,2024-05-23 01:30,EDT,13.8,A
USGS,03228689,2024-05-23 01:45,EDT,13.3,A
USGS,03228689,2024-05-23 02:00,EDT,13.3,A
USGS,03228689,2024-05-23 02:15,EDT,13.3,A
USGS,03228689,2024-05-23 02:30,EDT,13.3,A
USGS,03228689,2024-05-23 02:45,EDT,13.3,A
USGS,03228689,2024-05-23 03:00,EDT,13.3,A
USGS,03228689,2024-05-23 03:15,EDT,13.3,A
USGS,03228689,2024-05-23 03:30,EDT,13.3,A
USGS,03228689,2024-05-23 03:45,EDT,13.3,A
USGS,03228689,2024-05-23 04:00,EDT,13.3,A
USGS,03228689,2024-05-23 04:15,EDT,13.3,A
USGS,03228689,2024-05-23 04:30,EDT,13.3,A
USGS,03228689,2024-05-23 04:45,EDT,13.3,A
USGS,03228689,2024-05-23 05:00,EDT,13.3,A
USGS,03228689,2024-05-23 05:15,EDT,13.3,A
USGS,03228689,2024-05-23 05:30,EDT,13.3,A
USGS,03228689,2024-05-23 05:45,EDT,13.3,A
USGS,03228689,2024-05-23 06:00,EDT,13.3,A
USGS,03228689,2024-05-23 06:15,EDT,13.3,A
USGS,03228689,2024-05-23 06:30,EDT,13.3,A
USGS,03228689,2024-05-23 06:45,EDT,13.3,A
USGS,03228689,2024-05-23 07:00,EDT,13.3,A
USGS,03228689,2024-05-23 07:15,EDT,13.3,A
USGS,03228689,2024-05-23 07:30,EDT,13.3,A
USGS,03228689,2024-05-23 07:45,EDT,13.3,A
USGS,03228689,2024-05-23 08:00,EDT,13.3,A
USGS,03228689,2024-05-23 08:15,EDT,13.3,A
USGS,03228689,2024-05-23 08:30,EDT,13.3,A
USGS,03228689,2024-05-23 08:45,EDT,12.8,A
USGS,03228689,2024-05-23 09:00,EDT,13.3,A
USGS,03228689,2024-05-23 09:15,EDT,13.3,A
USGS,03228689,2024-05-23 09:30,EDT,13.3,A
USGS,03228689,2024-05-23 09:45,EDT,12.8,A
USGS,03228689,2024-05-23 10:00,EDT,12.8,A
USGS,03228689,2024-05-23 10:15,EDT,12.8,A
USGS,03228689,2024-05-23 10:30,EDT,12.8,A
USGS,03228689,2024-05-23 10:45,EDT,12.8,A
USGS,03228689,2024-05-23 11:00,EDT,12.8,A
USGS,03228689,2024-05-23 11:15,EDT,12.8,A
USGS,03228689,2024-05-23 11:30,EDT,12.8,A
USGS,03228689,2024-05-23 11:45,EDT,12.8,A
USGS,03228689,2024-05-23 12:00,EDT,12.8,A
USGS,03228689,2024-05-23 12:15,EDT,12.8,A
USGS,03228689,2024-05-23 12:30,EDT,12.8,A
USGS,03228689,2024-05-23 12:45,EDT,12.8,A
USGS,03228689,2024-05-23 13:00,EDT,12.8,A
USGS,03228689,2024-05-23 13:15,EDT,12.8,A
USGS,03228689,2024-05-23 13:30,EDT,12.8,A
USGS,03228689,2024-05-23 13:45,EDT,12.8,A
USGS,03228689,2024-05-23 14:00,EDT,12.8,A
USGS,03228689,2024-05-23 14:15,EDT,12.8,A
USGS,03228689,2024-05-23 14:30,EDT,12.8,A
USGS,03228689,2024-05-23 14:45,EDT,12.2,A
USGS,03228689,2024-05-23 15:00,EDT,12.2,A
USGS,03228689,2024-05-23 15:15,EDT,12.2,A
USGS,03228689,2024-05-23 15:30,EDT,12.2,A
USGS,03228689,2024-05-23 15:45,EDT,12.2,A
USGS,03228689,2024-05-23 16:00,EDT,12.2,A
USGS,03228689,2024-05-23 16:15,EDT,12.2,A
USGS,03228689,2024-05-23 16:30,EDT,12.2,A
USGS,03228689,2024-05-23 16:45,EDT,12.2,A
USGS,03228689,2024-05-23 17:00,EDT,12.2,A
USGS,03228689,2024-05-23 17:15,EDT,12.2,A
USGS,03228689,2024-05-23 17:30,EDT,12.2,A
USGS,03228689,2024-05-23 17:45,EDT,12.2,A
USGS,03228689,2024-05-23 18:00,EDT,12.2,A
USGS,03228689,2024-05-23 18:15,EDT,12.2,A
USGS,03228689,2024-05-23 18:30,EDT,12.2,A
USGS,03228689,2024-05-23 18:45,EDT,12.2,A
USGS,03228689,2024-05-23 19:00,EDT,12.2,A
USGS,03228689,2024-05-23 19:15,EDT,11.6,A
USGS,03228689,2024-05-23 19:30,EDT,12.2,A
USGS,03228689,2024-05-23 19:45,EDT,11.6,A
USGS,03228689,2024-05-23 20:00,EDT,11.6,A
USGS,03228689,2024-05-23 20:15,EDT,11.6,A
USGS,03228689,2024-05-23 20:30,EDT,11.6,A
USGS,03228689,2024-05-23 20:45,EDT,11.6,A
USGS,03228689,2024-05-23 21:00,EDT,11.6,A
USGS,03228689,2024-05-23 21:15,EDT,11.6,A
USGS,03228689,2024-05-23 21:30,EDT,11.6,A
USGS,03228689,2024-05-23 21:45,EDT,11.6,A
USGS,03228689,2024-05-23 22:00,EDT,11.6,A
USGS,03228689,2024-05-23 22:15,EDT,11.6,A
USGS,03228689,2024-05-23 22:30,EDT,11.6,A
USGS,03228689,2024-05-23 22:45,EDT,11.6,A
USGS,03228689,2024-05-23 23:00,EDT,11.6,A
USGS,03228689,2024-05-23 23:15,EDT,11.6,A
USGS,03228689,2024-05-23 23:30,EDT,11.6,A
USGS,03228689,2024-05-23 23:45,EDT,11.6,A
USGS,03228689,2024-05-24 00:00,EDT,11.6,A
USGS,03228689,2024-05-24 00:15,EDT,11.6,A
USGS,03228689,2024-05-24 00:30,EDT,11.6,A
USGS,03228689,2024-05-24 00:45,EDT,11.6,A
USGS,03228689,2024-05-24 01:00,EDT,11.6,A
USGS,03228689,2024-05-24 01:15,EDT,11.6,A
USGS,03228689,2024-05-24 01:30,EDT,12.8,A
USGS,03228689,2024-05-24 01:45,EDT,15.0,A
USGS,03228689,2024-05-24 02:00,EDT,18.9,A
USGS,03228689,2024-05-24 02:15,EDT,21.2,A
USGS,03228689,2024-05-24 02:30,EDT,21.2,A
USGS,03228689,2024-05-24 02:45,EDT,21.2,A
USGS,03228689,2024-05-24 03:00,EDT,20.4,A
USGS,03228689,2024-05-24 03:15,EDT,19.6,A
USGS,03228689,2024-05-24 03:30,EDT,19.6,A
USGS,03228689,2024-05-24 03:45,EDT,18.9,A
USGS,03228689,2024-05-24 04:00,EDT,18.9,A
USGS,03228689,2024-05-24 04:15,EDT,18.9,A
USGS,03228689,2024-05-24 04:30,EDT,18.9,A
USGS,03228689,2024-05-24 04:45,EDT,18.9,A
USGS,03228689,2024-05-24 05:00,EDT,18.2,A
USGS,03228689,2024-05-24 05:15,EDT,17.5,A
USGS,03228689,2024-05-24 05:30,EDT,17.5,A
USGS,03228689,2024-05-24 05:45,EDT,16.8,A
USGS,03228689,2024-05-24 06:00,EDT,16.8,A
USGS,03228689,2024-05-24 06:15,EDT,16.2,A
USGS,03228689,2024-05-24 06:30,EDT,16.2,A
USGS,03228689,2024-05-24 06:45,EDT,16.2,A
USGS,03228689,2024-05-24 07:00,EDT,15.6,A
USGS,03228689,2024-05-24 07:15,EDT,15.6,A
USGS,03228689,2024-05-24 07:30,EDT,15.6,A
USGS,03228689,2024-05-24 07:45,EDT,15.6,A
USGS,03228689,2024-05-24 08:00,EDT,15.0,A
USGS,03228689,2024-05-24 08:15,EDT,15.0,A
USGS,03228689,2024-05-24 08:30,EDT,15.0,A
USGS,03228689,2024-05-24 08:45,EDT,15.0,A
USGS,03228689,2024-05-24 09:00,EDT,15.0,A
USGS,03228689,2024-05-24 09:15,EDT,15.0,A
USGS,03228689,2024-05-24 09:30,EDT,15.0,A
USGS,03228689,2024-05-24 09:45,EDT,15.0,A
USGS,03228689,2024-05-24 10:00,EDT,15.0,A
USGS,03228689,2024-05-24 10:15,EDT,15.0,A
USGS,03228689,2024-05-24 10:30,EDT,15.0,A
USGS,03228689,2024-05-24 10:45,EDT,14.4,A
USGS,03228689,2024-05-24 11:00,EDT,14.4,A
USGS,03228689,2024-05-24 11:15,EDT,14.4,A
USGS,03228689,2024-05-24 11:30,EDT,14.4,A
USGS,03228689,2024-05-24 11:45,EDT,14.4,A
USGS,03228689,2024-05-24 12:00,EDT,14.4,A
USGS,03228689,2024-05-24 12:15,EDT,14.4,A
USGS,03228689,2024-05-24 12:30,EDT,14.4,A
USGS,03228689,2024-05-24 12:45,EDT,14.4,A
USGS,03228689,2024-05-24 13:00,EDT,13.8,A
USGS,03228689,2024-05-24 13:15,EDT,13.8,A
USGS,03228689,2024-05-24 13:30,EDT,13.8,A
USGS,03228689,2024-05-24 13:45,EDT,13.8,A
USGS,03228689,2024-05-24 14:00,EDT,13.8,A
USGS,03228689,2024-05-24 14:15,EDT,13.8,A
USGS,03228689,2024-05-24 14:30,EDT,13.8,A
USGS,03228689,2024-05-24 14:45,EDT,13.8,A
USGS,03228689,2024-05-24 15:00,EDT,13.8,A
USGS,03228689,2024-05-24 15:15,EDT,13.8,A
USGS,03228689,2024-05-24 15:30,EDT,13.8,A
USGS,03228689,2024-05-24 15:45,EDT,13.3,A
USGS,03228689,2024-05-24 16:00,EDT,13.3,A
USGS,03228689,2024-05-24 16:15,EDT,13.3,A
USGS,03228689,2024-05-24 16:30,EDT,13.3,A
USGS,03228689,2024-05-24 16:45,EDT,13.3,A
USGS,03228689,2024-05-24 17:00,EDT,13.3,A
USGS,03228689,2024-05-24 17:15,EDT,13.3,A
USGS,03228689,2024-05-24 17:30,EDT,13.3,A
USGS,03228689,2024-05-24 17:45,EDT,13.3,A
USGS,03228689,2024-05-24 18:00,EDT,12.8,A
USGS,03228689,2024-05-24 18:15,EDT,12.8,A
USGS,03228689,2024-05-24 18:30,EDT,12.8,A
USGS,03228689,2024-05-24 18:45,EDT,12.8,A
USGS,03228689,2024-05-24 19:00,EDT,12.8,A
USGS,03228689,2024-05-24 19:15,EDT,12.8,A
USGS,03228689,2024-05-24 19:30,EDT,12.8,A
USGS,03228689,2024-05-24 19:45,EDT,12.8,A
USGS,03228689,2024-05-24 20:00,EDT,12.8,A
USGS,03228689,2024-05-24 20:15,EDT,12.8,A
USGS,03228689,2024-05-24 20:30,EDT,12.8,A
USGS,03228689,2024-05-24 20:45,EDT,12.2,A
USGS,03228689,2024-05-24 21:00,EDT,12.2,A
USGS,03228689,2024-05-24 21:15,EDT,12.2,A
USGS,03228689,2024-05-24 21:30,EDT,12.2,A
USGS,03228689,2024-05-24 21:45,EDT,12.2,A
USGS,03228689,2024-05-24 22:00,EDT,12.2,A
USGS,03228689,2024-05-24 22:15,EDT,12.2,A
USGS,03228689,2024-05-24 22:30,EDT,12.2,A
USGS,03228689,2024-05-24 22:45,EDT,12.2,A
USGS,03228689,2024-05-24 23:00,EDT,12.2,A
USGS,03228689,2024-05-24 23:15,EDT,12.2,A
USGS,03228689,2024-05-24 23:30,EDT,12.2,A
USGS,03228689,2024-05-24 23:45,EDT,12.2,A
USGS,03228689,2024-05-25 00:00,EDT,12.2,A
USGS,03228689,2024-05-25 00:15,EDT,12.2,A
USGS,03228689,2024-05-25 00:30,EDT,12.2,A
USGS,03228689,2024-05-25 00:45,EDT,12.2,A
USGS,03228689,2024-05-25 01:00,EDT,11.6,A
USGS,03228689,2024-05-25 01:15,EDT,11.6,A
USGS,03228689,2024-05-25 01:30,EDT,11.6,A
USGS,03228689,2024-05-25 01:45,EDT,11.6,A
USGS,03228689,2024-05-25 02:00,EDT,11.6,A
USGS,03228689,2024-05-25 02:15,EDT,11.6,A
USGS,03228689,2024-05-25 02:30,EDT,11.6,A
USGS,03228689,2024-05-25 02:45,EDT,11.6,A
USGS,03228689,2024-05-25 03:00,EDT,11.6,A
USGS,03228689,2024-05-25 03:15,EDT,11.6,A
USGS,03228689,2024-05-25 03:30,EDT,11.6,A
USGS,03228689,2024-05-25 03:45,EDT,11.6,A
USGS,03228689,2024-05-25 04:00,EDT,11.6,A
USGS,03228689,2024-05-25 04:15,EDT,11.6,A
USGS,03228689,2024-05-25 04:30,EDT,11.6,A
USGS,03228689,2024-05-25 04:45,EDT,11.6,A
USGS,03228689,2024-05-25 05:00,EDT,11.6,A
USGS,03228689,2024-05-25 05:15,EDT,11.6,A
USGS,03228689,2024-05-25 05:30,EDT,11.6,A
USGS,03228689,2024-05-25 05:45,EDT,11.6,A
USGS,03228689,2024-05-25 06:00,EDT,11.6,A
USGS,03228689,2024-05-25 06:15,EDT,11.6,A
USGS,03228689,2024-05-25 06:30,EDT,11.6,A
USGS,03228689,2024-05-25 06:45,EDT,11.6,A
USGS,03228689,2024-05-25 07:00,EDT,11.6,A
USGS,03228689,2024-05-25 07:15,EDT,11.6,A
USGS,03228689,2024-05-25 07:30,EDT,11.6,A
USGS,03228689,2024-05-25 07:45,EDT,11.6,A
USGS,03228689,2024-05-25 08:00,EDT,11.6,A
USGS,03228689,2024-05-25 08:15,EDT,11.6,A
USGS,03228689,2024-05-25 08:30,EDT,11.6,A
USGS,03228689,2024-05-25 08:45,EDT,11.6,A
USGS,03228689,2024-05-25 09:00,EDT,11.6,A
USGS,03228689,2024-05-25 09:15,EDT,11.6,A
USGS,03228689,2024-05-25 09:30,EDT,11.6,A
USGS,03228689,2024-05-25 09:45,EDT,11.6,A
USGS,03228689,2024-05-25 10:00,EDT,11.6,A
USGS,03228689,2024-05-25 10:15,EDT,11.6,A
USGS,03228689,2024-05-25 10:30,EDT,12.2,A
USGS,03228689,2024-05-25 10:45,EDT,15.0,A
USGS,03228689,2024-05-25 11:00,EDT,18.9,A
USGS,03228689,2024-05-25 11:15,EDT,22.9,A
USGS,03228689,2024-05-25 11:30,EDT,23.8,A
USGS,03228689,2024-05-25 11:45,EDT,23.8,A
USGS,03228689,2024-05-25 12:00,EDT,23.8,A
USGS,03228689,2024-05-25 12:15,EDT,23.8,A
USGS,03228689,2024-05-25 12:30,EDT,23.8,A
USGS,03228689,2024-05-25 12:45,EDT,22.9,A
USGS,03228689,2024-05-25 13:00,EDT,22.9,A
USGS,03228689,2024-05-25 13:15,EDT,22.9,A
USGS,03228689,2024-05-25 13:30,EDT,22.0,A
USGS,03228689,2024-05-25 13:45,EDT,22.0,A
USGS,03228689,2024-05-25 14:00,EDT,22.0,A
USGS,03228689,2024-05-25 14:15,EDT,21.2,A
USGS,03228689,2024-05-25 14:30,EDT,21.2,A
USGS,03228689,2024-05-25 14:45,EDT,21.2,A
USGS,03228689,2024-05-25 15:00,EDT,21.2,A
USGS,03228689,2024-05-25 15:15,EDT,20.4,A
USGS,03228689,2024-05-25 15:30,EDT,20.4,A
USGS,03228689,2024-05-25 15:45,EDT,19.6,A
USGS,03228689,2024-05-25 16:00,EDT,19.6,A
USGS,03228689,2024-05-25 16:15,EDT,19.6,A
USGS,03228689,2024-05-25 16:30,EDT,19.6,A
USGS,03228689,2024-05-25 16:45,EDT,18.9,A
USGS,03228689,2024-05-25 17:00,EDT,18.9,A
USGS,03228689,2024-05-25 17:15,EDT,18.9,A
USGS,03228689,2024-05-25 17:30,EDT,18.9,A
USGS,03228689,2024-05-25 17:45,EDT,18.2,A
USGS,03228689,2024-05-25 18:00,EDT,18.2,A
USGS,03228689,2024-05-25 18:15,EDT,18.2,A
USGS,03228689,2024-05-25 18:30,EDT,18.2,A
USGS,03228689,2024-05-25 18:45,EDT,18.2,A
USGS,03228689,2024-05-25 19:00,EDT,18.2,A
USGS,03228689,2024-05-25 19:15,EDT,17.5,A
USGS,03228689,2024-05-25 19:30,EDT,17.5,A
USGS,03228689,2024-05-25 19:45,EDT,17.5,A
USGS,03228689,2024-05-25 20:00,EDT,17.5,A
USGS,03228689,2024-05-25 20:15,EDT,17.5,A
USGS,03228689,2024-05-25 20:30,EDT,17.5,A
USGS,03228689,2024-05-25 20:45,EDT,17.5,A
USGS,03228689,2024-05-25 21:00,EDT,17.5,A
USGS,03228689,2024-05-25 21:15,EDT,16.8,A
USGS,03228689,2024-05-25 21:30,EDT,16.8,A
USGS,03228689,2024-05-25 21:45,EDT,16.8,A
USGS,03228689,2024-05-25 22:00,EDT,16.8,A
USGS,03228689,2024-05-25 22:15,EDT,16.8,A
USGS,03228689,2024-05-25 22:30,EDT,16.8,A
USGS,03228689,2024-05-25 22:45,EDT,16.8,A
USGS,03228689,2024-05-25 23:00,EDT,16.8,A
USGS,03228689,2024-05-25 23:15,EDT,16.8,A
USGS,03228689,2024-05-25 23:30,EDT,16.2,A
USGS,03228689,2024-05-25 23:45,EDT,16.2,A
USGS,03228689,2024-05-26 00:00,EDT,16.2,A
USGS,03228689,2024-05-26 00:15,EDT,16.2,A
USGS,03228689,2024-05-26 00:30,EDT,16.2,A
USGS,03228689,2024-05-26 00:45,EDT,16.2,A
USGS,03228689,2024-05-26 01:00,EDT,16.2,A
USGS,03228689,2024-05-26 01:15,EDT,16.2,A
USGS,03228689,2024-05-26 01:30,EDT,16.2,A
USGS,03228689,2024-05-26 01:45,EDT,16.2,A
USGS,03228689,2024-05-26 02:00,EDT,16.2,A
USGS,03228689,2024-05-26 02:15,EDT,16.2,A
USGS,03228689,2024-05-26 02:30,EDT,16.2,A
USGS,03228689,2024-05-26 02:45,EDT,15.6,A
USGS,03228689,2024-05-26 03:00,EDT,15.6,A
USGS,03228689,2024-05-26 03:15,EDT,15.6,A
USGS,03228689,2024-05-26 03:30,EDT,15.6,A
USGS,03228689,2024-05-26 03:45,EDT,15.6,A
USGS,03228689,2024-05-26 04:00,EDT,15.6,A
USGS,03228689,2024-05-26 04:15,EDT,15.6,A
USGS,03228689,2024-05-26 04:30,EDT,15.6,A
USGS,03228689,2024-05-26 04:45,EDT,15.6,A
USGS,03228689,2024-05-26 05:00,EDT,15.6,A
USGS,03228689,2024-05-26 05:15,EDT,15.6,A
USGS,03228689,2024-05-26 05:30,EDT,15.6,A
USGS,03228689,2024-05-26 05:45,EDT,15.0,A
USGS,03228689,2024-05-26 06:00,EDT,15.0,A
USGS,03228689,2024-05-26 06:15,EDT,15.0,A
USGS,03228689,2024-05-26 06:30,EDT,15.0,A
USGS,03228689,2024-05-26 06:45,EDT,15.0,A
USGS,03228689,2024-05-26 07:00,EDT,15.0,A
USGS,03228689,2024-05-26 07:15,EDT,15.0,A
USGS,03228689,2024-05-26 07:30,EDT,15.0,A
USGS,03228689,2024-05-26 07:45,EDT,15.0,A
USGS,03228689,2024-05-26 08:00,EDT,15.0,A
USGS,03228689,2024-05-26 08:15,EDT,15.0,A
USGS,03228689,2024-05-26 08:30,EDT,15.0,A
USGS,03228689,2024-05-26 08:45,EDT,15.0,A
USGS,03228689,2024-05-26 09:00,EDT,15.0,A
USGS,03228689,2024-05-26 09:15,EDT,15.0,A
USGS,03228689,2024-05-26 09:30,EDT,15.0,A
USGS,03228689,2024-05-26 09:45,EDT,14.4,A
USGS,03228689,2024-05-26 10:00,EDT,14.4,A
USGS,03228689,2024-05-26 10:15,EDT,14.4,A
USGS,03228689,2024-05-26 10:30,EDT,14.4,A
USGS,03228689,2024-05-26 10:45,EDT,14.4,A
USGS,03228689,2024-05-26 11:00,EDT,14.4,A
USGS,03228689,2024-05-26 11:15,EDT,14.4,A
USGS,03228689,2024-05-26 11:30,EDT,14.4,A
USGS,03228689,2024-05-26 11:45,EDT,14.4,A
USGS,03228689,2024-05-26 12:00,EDT,14.4,A
USGS,03228689,2024-05-26 12:15,EDT,14.4,A
USGS,03228689,2024-05-26 12:30,EDT,14.4,A
USGS,03228689,2024-05-26 12:45,EDT,13.8,A
USGS,03228689,2024-05-26 13:00,EDT,13.8,A
USGS,03228689,2024-05-26 13:15,EDT,13.8,A
USGS,03228689,2024-05-26 13:30,EDT,13.8,A
USGS,03228689,2024-05-26 13:45,EDT,13.8,A
USGS,03228689,2024-05-26 14:00,EDT,13.8,A
USGS,03228689,2024-05-26 14:15,EDT,13.8,A
USGS,03228689,2024-05-26 14:30,EDT,13.8,A
USGS,03228689,2024-05-26 14:45,EDT,13.8,A
USGS,03228689,2024-05-26 15:00,EDT,13.8,A
USGS,03228689,2024-05-26 15:15,EDT,13.3,A
USGS,03228689,2024-05-26 15:30,EDT,13.3,A
USGS,03228689,2024-05-26 15:45,EDT,13.3,A
USGS,03228689,2024-05-26 16:00,EDT,13.3,A
USGS,03228689,2024-05-26 16:15,EDT,13.3,A
USGS,03228689,2024-05-26 16:30,EDT,13.8,A
